date,category,contracts
2025-11-29,Crypto,200
2025-11-29,Economics,580
2025-11-29,Financials,0
2025-11-29,Football,229721
2025-11-29,Other,0
2025-11-29,Politics,0
2025-11-29,Science and Technology,0
2025-11-29,Weather,1841523
2025-11-30,Basketball (pro),0
2025-11-30,Commodities,2
2025-11-30,Crypto,180
2025-11-30,Economics,5119
2025-11-30,Financials,30
2025-11-30,Football,9492771
2025-11-30,Other,0
2025-11-30,Politics,50350
2025-11-30,Science and Technology,10
2025-11-30,Weather,2069198
2025-12-01,Basketball (pro),0
2025-12-01,Commodities,277873
2025-12-01,Crypto,63196
2025-12-01,Economics,74080
2025-12-01,Financials,363729
2025-12-01,Football,26260
2025-12-01,Other,0
2025-12-01,Politics,2550
2025-12-01,Science and Technology,428
2025-12-01,Weather,1970933
2025-12-02,Basketball (pro),0
2025-12-02,Commodities,248378
2025-12-02,Crypto,48637
2025-12-02,Economics,67099
2025-12-02,Financials,173180
2025-12-02,Football,66251
2025-12-02,Other,0
2025-12-02,Politics,3564
2025-12-02,Science and Technology,341
2025-12-02,Weather,2416946
2025-12-03,Basketball (pro),0
2025-12-03,Commodities,263332
2025-12-03,Crypto,51592
2025-12-03,Economics,32089
2025-12-03,Financials,187534
2025-12-03,Football,41031
2025-12-03,Other,0
2025-12-03,Politics,15608
2025-12-03,Science and Technology,200
2025-12-03,Weather,2904361
2025-12-04,Basketball (pro),0
2025-12-04,Commodities,272818
2025-12-04,Crypto,28632
2025-12-04,Economics,30650
2025-12-04,Financials,172636
2025-12-04,Football,73729
2025-12-04,Other,0
2025-12-04,Politics,66215
2025-12-04,Science and Technology,1530
2025-12-04,Weather,2380235
2025-12-05,Basketball (pro),0
2025-12-05,Commodities,189661
2025-12-05,Crypto,81299
2025-12-05,Economics,36899
2025-12-05,Financials,170783
2025-12-05,Football,69269
2025-12-05,Other,0
2025-12-05,Politics,2074
2025-12-05,Science and Technology,5088
2025-12-05,Weather,2659596
2025-12-06,Basketball (pro),0
2025-12-06,Commodities,1100
2025-12-06,Crypto,0
2025-12-06,Economics,580
2025-12-06,Financials,23
2025-12-06,Football,163901
2025-12-06,Other,0
2025-12-06,Politics,20
2025-12-06,Science and Technology,299
2025-12-06,Weather,2197407
2025-12-07,Basketball (pro),0
2025-12-07,Commodities,118
2025-12-07,Crypto,16780
2025-12-07,Economics,11195
2025-12-07,Financials,1052
2025-12-07,Football,8582068
2025-12-07,Other,0
2025-12-07,Politics,2504
2025-12-07,Science and Technology,369
2025-12-07,Weather,2157178
2025-12-08,Basketball (pro),0
2025-12-08,Commodities,165520
2025-12-08,Crypto,24199
2025-12-08,Economics,72063
2025-12-08,Financials,111035
2025-12-08,Football,131421
2025-12-08,Other,0
2025-12-08,Politics,77298
2025-12-08,Science and Technology,3581
2025-12-08,Weather,2740254
2025-12-09,Basketball (pro),0
2025-12-09,Commodities,27682
2025-12-09,Crypto,58040
2025-12-09,Economics,135798
2025-12-09,Financials,7421
2025-12-09,Football,257494
2025-12-09,Other,0
2025-12-09,Politics,10555
2025-12-09,Science and Technology,706
2025-12-09,Weather,2195609
2025-12-10,Basketball (pro),0
2025-12-10,Commodities,78438
2025-12-10,Crypto,145744
2025-12-10,Economics,133336
2025-12-10,Financials,361946
2025-12-10,Football,190028
2025-12-10,Other,0
2025-12-10,Politics,84963
2025-12-10,Science and Technology,843
2025-12-10,Weather,2952198
2025-12-11,Basketball (pro),0
2025-12-11,Commodities,128238
2025-12-11,Crypto,81382
2025-12-11,Economics,19192
2025-12-11,Financials,95969
2025-12-11,Football,354896
2025-12-11,Other,0
2025-12-11,Politics,16973
2025-12-11,Science and Technology,1472
2025-12-11,Weather,2621960
2025-12-12,Basketball (pro),0
2025-12-12,Commodities,91770
2025-12-12,Crypto,88024
2025-12-12,Economics,11758
2025-12-12,Financials,197614
2025-12-12,Football,751109
2025-12-12,Other,0
2025-12-12,Politics,38396
2025-12-12,Science and Technology,3214
2025-12-12,Weather,2054105
2025-12-13,Basketball (pro),0
2025-12-13,Commodities,225
2025-12-13,Crypto,0
2025-12-13,Economics,10428
2025-12-13,Financials,0
2025-12-13,Football,527967
2025-12-13,Other,0
2025-12-13,Politics,1775
2025-12-13,Science and Technology,1728
2025-12-13,Weather,1687210
2025-12-14,Basketball (pro),0
2025-12-14,Commodities,261
2025-12-14,Crypto,1000
2025-12-14,Economics,12073
2025-12-14,Financials,30
2025-12-14,Football,24282329
2025-12-14,Other,0
2025-12-14,Politics,3576
2025-12-14,Science and Technology,1143
2025-12-14,Weather,1545136
2025-12-15,Basketball (pro),0
2025-12-15,Commodities,22835
2025-12-15,Crypto,83221
2025-12-15,Economics,25522
2025-12-15,Financials,46012
2025-12-15,Football,46741
2025-12-15,Other,0
2025-12-15,Politics,25540
2025-12-15,Science and Technology,2602
2025-12-15,Weather,2438554
2025-12-16,Basketball (pro),0
2025-12-16,Commodities,135413
2025-12-16,Crypto,83349
2025-12-16,Economics,24232
2025-12-16,Financials,175824
2025-12-16,Football,148253
2025-12-16,Other,0
2025-12-16,Politics,27310
2025-12-16,Science and Technology,3374
2025-12-16,Weather,1940638
2025-12-17,Basketball (pro),0
2025-12-17,Commodities,111281
2025-12-17,Crypto,145534
2025-12-17,Economics,9764
2025-12-17,Financials,136279
2025-12-17,Football,89820
2025-12-17,Other,0
2025-12-17,Politics,38453
2025-12-17,Science and Technology,2203
2025-12-17,Weather,2774432
2025-12-18,Basketball (pro),0
2025-12-18,Commodities,29168
2025-12-18,Crypto,98299
2025-12-18,Economics,24482
2025-12-18,Financials,39906
2025-12-18,Football,102800
2025-12-18,Other,0
2025-12-18,Politics,8071
2025-12-18,Science and Technology,214
2025-12-18,Weather,2711373
2025-12-19,Basketball (pro),0
2025-12-19,Commodities,27085
2025-12-19,Crypto,142686
2025-12-19,Economics,18406
2025-12-19,Financials,32609
2025-12-19,Football,256753
2025-12-19,Other,0
2025-12-19,Politics,22968
2025-12-19,Science and Technology,546
2025-12-19,Weather,2469562
2025-12-20,Basketball (pro),0
2025-12-20,Commodities,1913
2025-12-20,Crypto,142
2025-12-20,Economics,448
2025-12-20,Financials,602
2025-12-20,Football,222790
2025-12-20,Other,0
2025-12-20,Politics,1573
2025-12-20,Science and Technology,310
2025-12-20,Weather,1331899
2025-12-21,Basketball (pro),0
2025-12-21,Commodities,0
2025-12-21,Crypto,51542
2025-12-21,Economics,9765
2025-12-21,Financials,43
2025-12-21,Football,17463920
2025-12-21,Other,0
2025-12-21,Politics,1365
2025-12-21,Science and Technology,1339
2025-12-21,Weather,1303722
2025-12-22,Basketball (pro),0
2025-12-22,Commodities,69873
2025-12-22,Crypto,115228
2025-12-22,Economics,10804
2025-12-22,Financials,30811
2025-12-22,Football,2452306
2025-12-22,Other,0
2025-12-22,Politics,10958
2025-12-22,Science and Technology,562
2025-12-22,Weather,1906111
2025-12-23,Basketball (pro),0
2025-12-23,Commodities,17561
2025-12-23,Crypto,50025
2025-12-23,Economics,31930
2025-12-23,Financials,13881
2025-12-23,Football,14608032
2025-12-23,Other,0
2025-12-23,Politics,1730
2025-12-23,Science and Technology,30
2025-12-23,Weather,2167568
2025-12-24,Basketball (pro),0
2025-12-24,Commodities,37970
2025-12-24,Crypto,63782
2025-12-24,Economics,10407
2025-12-24,Financials,72280
2025-12-24,Football,404230
2025-12-24,Other,0
2025-12-24,Politics,1556
2025-12-24,Science and Technology,289
2025-12-24,Weather,3287084
2025-12-25,Basketball (pro),0
2025-12-25,Commodities,5
2025-12-25,Crypto,45172
2025-12-25,Economics,2315
2025-12-25,Financials,15
2025-12-25,Football,9619949
2025-12-25,Other,0
2025-12-25,Politics,739
2025-12-25,Science and Technology,2
2025-12-25,Weather,2341516
2025-12-26,Basketball (pro),0
2025-12-26,Commodities,34347
2025-12-26,Crypto,124950
2025-12-26,Economics,5623
2025-12-26,Financials,39979
2025-12-26,Football,362756
2025-12-26,Other,0
2025-12-26,Politics,4896
2025-12-26,Science and Technology,11
2025-12-26,Weather,2720876
2025-12-27,Basketball (pro),0
2025-12-27,Commodities,50
2025-12-27,Crypto,400
2025-12-27,Economics,580
2025-12-27,Financials,3
2025-12-27,Football,830180
2025-12-27,Other,0
2025-12-27,Politics,147
2025-12-27,Science and Technology,100
2025-12-27,Weather,1925552
2025-12-28,Basketball (pro),0
2025-12-28,Commodities,190
2025-12-28,Crypto,26507
2025-12-28,Economics,6336
2025-12-28,Financials,150
2025-12-28,Football,37346428
2025-12-28,Other,0
2025-12-28,Politics,842
2025-12-28,Science and Technology,50
2025-12-28,Weather,1269148
2025-12-29,Basketball (pro),0
2025-12-29,Commodities,13929
2025-12-29,Crypto,70408
2025-12-29,Economics,20843
2025-12-29,Financials,29608
2025-12-29,Football,0
2025-12-29,Other,0
2025-12-29,Politics,12676
2025-12-29,Science and Technology,0
2025-12-29,Weather,2081658
2025-12-30,Basketball (pro),0
2025-12-30,Commodities,31134
2025-12-30,Crypto,65461
2025-12-30,Economics,37396
2025-12-30,Financials,40330
2025-12-30,Football,518397
2025-12-30,Other,0
2025-12-30,Politics,5823
2025-12-30,Science and Technology,1118
2025-12-30,Weather,2005712
2025-12-31,Basketball (pro),0
2025-12-31,Commodities,5010
2025-12-31,Crypto,53273
2025-12-31,Economics,36217
2025-12-31,Financials,38967
2025-12-31,Football,241253
2025-12-31,Other,0
2025-12-31,Politics,5326
2025-12-31,Science and Technology,510
2025-12-31,Weather,1577301
2026-01-01,Basketball (pro),0
2026-01-01,Commodities,100
2026-01-01,Crypto,41986
2026-01-01,Economics,32627
2026-01-01,Financials,0
2026-01-01,Football,314874
2026-01-01,Other,0
2026-01-01,Politics,9291
2026-01-01,Science and Technology,0
2026-01-01,Weather,1071430
2026-01-02,Basketball (pro),0
2026-01-02,Commodities,52282
2026-01-02,Crypto,77661
2026-01-02,Economics,63533
2026-01-02,Financials,46590
2026-01-02,Football,671978
2026-01-02,Other,0
2026-01-02,Politics,26312
2026-01-02,Science and Technology,59
2026-01-02,Weather,1197900
2026-01-03,Basketball (pro),0
2026-01-03,Commodities,0
2026-01-03,Crypto,2230
2026-01-03,Economics,27788
2026-01-03,Financials,100
2026-01-03,Football,6440164
2026-01-03,Other,0
2026-01-03,Politics,6356
2026-01-03,Science and Technology,120
2026-01-03,Weather,1194057
2026-01-04,Basketball (pro),0
2026-01-04,Commodities,172
2026-01-04,Crypto,18712
2026-01-04,Economics,8883
2026-01-04,Financials,0
2026-01-04,Football,49600649
2026-01-04,Other,0
2026-01-04,Politics,12451
2026-01-04,Science and Technology,120
2026-01-04,Weather,1127131
2026-01-05,Basketball (pro),0
2026-01-05,Commodities,62001
2026-01-05,Crypto,40838
2026-01-05,Economics,17313
2026-01-05,Financials,100262
2026-01-05,Football,107831
2026-01-05,Other,0
2026-01-05,Politics,18218
2026-01-05,Science and Technology,111
2026-01-05,Weather,1257239
2026-01-06,Basketball (pro),0
2026-01-06,Commodities,72866
2026-01-06,Crypto,69829
2026-01-06,Economics,29950
2026-01-06,Financials,65589
2026-01-06,Football,131778
2026-01-06,Other,0
2026-01-06,Politics,39244
2026-01-06,Science and Technology,5
2026-01-06,Weather,1064378
2026-01-07,Basketball (pro),0
2026-01-07,Commodities,67731
2026-01-07,Crypto,47333
2026-01-07,Economics,20851
2026-01-07,Financials,113830
2026-01-07,Football,83866
2026-01-07,Other,0
2026-01-07,Politics,13664
2026-01-07,Science and Technology,40
2026-01-07,Weather,1336126
2026-01-08,Basketball (pro),0
2026-01-08,Commodities,58423
2026-01-08,Crypto,88497
2026-01-08,Economics,60782
2026-01-08,Financials,105404
2026-01-08,Football,82842
2026-01-08,Other,0
2026-01-08,Politics,9944
2026-01-08,Science and Technology,308
2026-01-08,Weather,1331333
2026-01-09,Basketball (pro),0
2026-01-09,Commodities,25089
2026-01-09,Crypto,157807
2026-01-09,Economics,36940
2026-01-09,Financials,63660
2026-01-09,Football,311796
2026-01-09,Other,0
2026-01-09,Politics,11945
2026-01-09,Science and Technology,0
2026-01-09,Weather,1605047
2026-01-10,Basketball (pro),0
2026-01-10,Commodities,101
2026-01-10,Crypto,707
2026-01-10,Economics,13971
2026-01-10,Financials,0
2026-01-10,Football,296654
2026-01-10,Other,0
2026-01-10,Politics,611
2026-01-10,Science and Technology,101
2026-01-10,Weather,2097869
2026-01-11,Basketball (pro),0
2026-01-11,Commodities,100
2026-01-11,Crypto,12000
2026-01-11,Economics,2140
2026-01-11,Financials,10
2026-01-11,Football,19998756
2026-01-11,Other,0
2026-01-11,Politics,6630
2026-01-11,Science and Technology,0
2026-01-11,Weather,975696
2026-01-12,Basketball (pro),0
2026-01-12,Commodities,32757
2026-01-12,Crypto,96979
2026-01-12,Economics,116524
2026-01-12,Financials,68770
2026-01-12,Football,0
2026-01-12,Other,0
2026-01-12,Politics,18087
2026-01-12,Science and Technology,9
2026-01-12,Weather,1196941
2026-01-13,Basketball (pro),0
2026-01-13,Commodities,33581
2026-01-13,Crypto,82720
2026-01-13,Economics,86263
2026-01-13,Financials,81874
2026-01-13,Football,203471
2026-01-13,Other,0
2026-01-13,Politics,7819
2026-01-13,Science and Technology,101
2026-01-13,Weather,1606698
2026-01-14,Basketball (pro),0
2026-01-14,Commodities,55457
2026-01-14,Crypto,76039
2026-01-14,Economics,31626
2026-01-14,Financials,86687
2026-01-14,Football,163224
2026-01-14,Other,0
2026-01-14,Politics,37187
2026-01-14,Science and Technology,10
2026-01-14,Weather,1437662
2026-01-15,Basketball (pro),20
2026-01-15,Commodities,17286
2026-01-15,Crypto,160735
2026-01-15,Economics,19800
2026-01-15,Financials,49864
2026-01-15,Football,182202
2026-01-15,Other,0
2026-01-15,Politics,19652
2026-01-15,Science and Technology,0
2026-01-15,Weather,1453658
2026-01-16,Basketball (pro),0
2026-01-16,Commodities,33201
2026-01-16,Crypto,284613
2026-01-16,Economics,25465
2026-01-16,Financials,58145
2026-01-16,Football,247031
2026-01-16,Other,0
2026-01-16,Politics,91346
2026-01-16,Science and Technology,0
2026-01-16,Weather,1598563
2026-01-17,Basketball (pro),0
2026-01-17,Commodities,171
2026-01-17,Crypto,36327
2026-01-17,Economics,18829
2026-01-17,Financials,0
2026-01-17,Football,463562
2026-01-17,Other,0
2026-01-17,Politics,3652
2026-01-17,Science and Technology,0
2026-01-17,Weather,1220076
2026-01-18,Basketball (pro),0
2026-01-18,Commodities,601
2026-01-18,Crypto,33230
2026-01-18,Economics,12418
2026-01-18,Financials,10
2026-01-18,Football,18911369
2026-01-18,Other,0
2026-01-18,Politics,3195
2026-01-18,Science and Technology,0
2026-01-18,Weather,1007534
2026-01-19,Basketball (pro),0
2026-01-19,Commodities,18199
2026-01-19,Crypto,91893
2026-01-19,Economics,9553
2026-01-19,Financials,88998
2026-01-19,Football,4693200
2026-01-19,Other,0
2026-01-19,Politics,26424
2026-01-19,Science and Technology,0
2026-01-19,Weather,1665122
2026-01-20,Basketball (pro),1250
2026-01-20,Commodities,94893
2026-01-20,Crypto,161234
2026-01-20,Economics,32502
2026-01-20,Financials,145386
2026-01-20,Football,0
2026-01-20,Other,0
2026-01-20,Politics,24912
2026-01-20,Science and Technology,0
2026-01-20,Weather,1759169
2026-01-21,Basketball (pro),1002
2026-01-21,Commodities,12456
2026-01-21,Crypto,177593
2026-01-21,Economics,33368
2026-01-21,Financials,56683
2026-01-21,Football,0
2026-01-21,Other,0
2026-01-21,Politics,35975
2026-01-21,Science and Technology,0
2026-01-21,Weather,1599631
2026-01-22,Basketball (pro),0
2026-01-22,Commodities,26049
2026-01-22,Crypto,137592
2026-01-22,Economics,25897
2026-01-22,Financials,103452
2026-01-22,Football,0
2026-01-22,Other,0
2026-01-22,Politics,19966
2026-01-22,Science and Technology,0
2026-01-22,Weather,1871499
2026-01-23,Basketball (pro),0
2026-01-23,Commodities,32845
2026-01-23,Crypto,275335
2026-01-23,Economics,23553
2026-01-23,Financials,75344
2026-01-23,Football,0
2026-01-23,Other,0
2026-01-23,Politics,13069
2026-01-23,Science and Technology,0
2026-01-23,Weather,1847824
2026-01-24,Basketball (pro),0
2026-01-24,Commodities,100
2026-01-24,Crypto,38911
2026-01-24,Economics,27490
2026-01-24,Financials,0
2026-01-24,Football,0
2026-01-24,Other,0
2026-01-24,Politics,9604
2026-01-24,Science and Technology,15
2026-01-24,Weather,1216029
2026-01-25,Basketball (pro),0
2026-01-25,Commodities,349
2026-01-25,Crypto,113151
2026-01-25,Economics,29901
2026-01-25,Financials,60
2026-01-25,Football,0
2026-01-25,Other,0
2026-01-25,Politics,5284
2026-01-25,Science and Technology,0
2026-01-25,Weather,1130082
2026-01-26,Basketball (pro),0
2026-01-26,Commodities,39653
2026-01-26,Crypto,176682
2026-01-26,Economics,36530
2026-01-26,Financials,60290
2026-01-26,Football,0
2026-01-26,Other,0
2026-01-26,Politics,12299
2026-01-26,Science and Technology,65
2026-01-26,Weather,1542375
2026-01-27,Basketball (pro),0
2026-01-27,Commodities,23832
2026-01-27,Crypto,134940
2026-01-27,Economics,21719
2026-01-27,Financials,22769
2026-01-27,Football,0
2026-01-27,Other,0
2026-01-27,Politics,13717
2026-01-27,Science and Technology,0
2026-01-27,Weather,1412873
2026-01-28,Basketball (pro),0
2026-01-28,Commodities,36439
2026-01-28,Crypto,98755
2026-01-28,Economics,50971
2026-01-28,Financials,67256
2026-01-28,Football,0
2026-01-28,Other,0
2026-01-28,Politics,9444
2026-01-28,Science and Technology,100
2026-01-28,Weather,1461212
2026-01-29,Basketball (pro),0
2026-01-29,Commodities,19316
2026-01-29,Crypto,185500
2026-01-29,Economics,17695
2026-01-29,Financials,37081
2026-01-29,Football,0
2026-01-29,Other,0
2026-01-29,Politics,17602
2026-01-29,Science and Technology,179
2026-01-29,Weather,1349566
2026-01-30,Basketball (pro),22
2026-01-30,Commodities,16198
2026-01-30,Crypto,221360
2026-01-30,Economics,22691
2026-01-30,Financials,32178
2026-01-30,Football,0
2026-01-30,Other,0
2026-01-30,Politics,95629
2026-01-30,Science and Technology,0
2026-01-30,Weather,1498403
2026-01-31,Basketball (pro),67659
2026-01-31,Commodities,0
2026-01-31,Crypto,188429
2026-01-31,Economics,13868
2026-01-31,Financials,0
2026-01-31,Football,0
2026-01-31,Other,0
2026-01-31,Politics,435
2026-01-31,Science and Technology,102
2026-01-31,Weather,850245
2026-02-01,Basketball (pro),0
2026-02-01,Commodities,1274
2026-02-01,Crypto,284017
2026-02-01,Economics,38623
2026-02-01,Financials,0
2026-02-01,Football,0
2026-02-01,Other,0
2026-02-01,Politics,5848
2026-02-01,Science and Technology,0
2026-02-01,Weather,806562
2026-02-02,Basketball (pro),0
2026-02-02,Commodities,11183
2026-02-02,Crypto,407990
2026-02-02,Economics,21928
2026-02-02,Financials,15285
2026-02-02,Football,0
2026-02-02,Other,0
2026-02-02,Politics,10205
2026-02-02,Science and Technology,0
2026-02-02,Weather,1359360
2026-02-03,Basketball (pro),18158
2026-02-03,Commodities,15589
2026-02-03,Crypto,201245
2026-02-03,Economics,8089
2026-02-03,Financials,22453
2026-02-03,Football,0
2026-02-03,Other,0
2026-02-03,Politics,17601
2026-02-03,Science and Technology,0
2026-02-03,Weather,1791530
2026-02-04,Basketball (pro),10340
2026-02-04,Commodities,19204
2026-02-04,Crypto,284321
2026-02-04,Economics,7993
2026-02-04,Financials,125328
2026-02-04,Football,0
2026-02-04,Other,0
2026-02-04,Politics,23546
2026-02-04,Science and Technology,0
2026-02-04,Weather,1472949
2026-02-05,Basketball (pro),81811
2026-02-05,Commodities,49311
2026-02-05,Crypto,397518
2026-02-05,Economics,29367
2026-02-05,Financials,81079
2026-02-05,Football,0
2026-02-05,Other,0
2026-02-05,Politics,38707
2026-02-05,Science and Technology,0
2026-02-05,Weather,1524649
2026-02-06,Basketball (pro),647848
2026-02-06,Commodities,54804
2026-02-06,Crypto,436239
2026-02-06,Economics,4435
2026-02-06,Financials,37782
2026-02-06,Football,0
2026-02-06,Other,0
2026-02-06,Politics,9586
2026-02-06,Science and Technology,0
2026-02-06,Weather,1284400
2026-02-07,Basketball (pro),0
2026-02-07,Commodities,2261
2026-02-07,Crypto,90617
2026-02-07,Economics,4978
2026-02-07,Financials,0
2026-02-07,Football,0
2026-02-07,Other,0
2026-02-07,Politics,4858
2026-02-07,Science and Technology,0
2026-02-07,Weather,1562321
2026-02-08,Basketball (pro),0
2026-02-08,Commodities,4579
2026-02-08,Crypto,79451
2026-02-08,Economics,11695
2026-02-08,Financials,0
2026-02-08,Football,0
2026-02-08,Other,0
2026-02-08,Politics,2782
2026-02-08,Science and Technology,0
2026-02-08,Weather,1730192
2026-02-09,Basketball (pro),0
2026-02-09,Commodities,19179
2026-02-09,Crypto,225510
2026-02-09,Economics,6955
2026-02-09,Financials,56830
2026-02-09,Football,0
2026-02-09,Other,0
2026-02-09,Politics,8328
2026-02-09,Science and Technology,0
2026-02-09,Weather,1400374
2026-02-10,Basketball (pro),0
2026-02-10,Commodities,47063
2026-02-10,Crypto,173579
2026-02-10,Economics,7334
2026-02-10,Financials,72010
2026-02-10,Football,0
2026-02-10,Other,0
2026-02-10,Politics,39259
2026-02-10,Science and Technology,0
2026-02-10,Weather,1399872
2026-02-11,Basketball (pro),5942
2026-02-11,Commodities,29859
2026-02-11,Crypto,161498
2026-02-11,Economics,34903
2026-02-11,Financials,20203
2026-02-11,Football,0
2026-02-11,Other,0
2026-02-11,Politics,4186
2026-02-11,Science and Technology,0
2026-02-11,Weather,1421609
2026-02-12,Basketball (pro),1324472
2026-02-12,Commodities,56140
2026-02-12,Crypto,122327
2026-02-12,Economics,19885
2026-02-12,Financials,43690
2026-02-12,Football,0
2026-02-12,Other,0
2026-02-12,Politics,56738
2026-02-12,Science and Technology,0
2026-02-12,Weather,1284566
2026-02-13,Basketball (pro),12041744
2026-02-13,Commodities,23131
2026-02-13,Crypto,199559
2026-02-13,Economics,18725
2026-02-13,Financials,52641
2026-02-13,Football,0
2026-02-13,Other,0
2026-02-13,Politics,12546
2026-02-13,Science and Technology,0
2026-02-13,Weather,1129841
2026-02-14,Basketball (pro),0
2026-02-14,Commodities,7961
2026-02-14,Crypto,59261
2026-02-14,Economics,1987
2026-02-14,Financials,280
2026-02-14,Football,0
2026-02-14,Other,0
2026-02-14,Politics,10498
2026-02-14,Science and Technology,0
2026-02-14,Weather,1380939
2026-02-15,Basketball (pro),0
2026-02-15,Commodities,9872
2026-02-15,Crypto,85392
2026-02-15,Economics,5833
2026-02-15,Financials,10
2026-02-15,Football,0
2026-02-15,Other,0
2026-02-15,Politics,4062
2026-02-15,Science and Technology,1
2026-02-15,Weather,1498012
2026-02-16,Basketball (pro),0
2026-02-16,Commodities,24840
2026-02-16,Crypto,102213
2026-02-16,Economics,8642
2026-02-16,Financials,22556
2026-02-16,Football,0
2026-02-16,Other,0
2026-02-16,Politics,2828
2026-02-16,Science and Technology,0
2026-02-16,Weather,1542541
2026-02-17,Basketball (pro),0
2026-02-17,Commodities,97650
2026-02-17,Crypto,227879
2026-02-17,Economics,11095
2026-02-17,Financials,24973
2026-02-17,Football,0
2026-02-17,Other,0
2026-02-17,Politics,13746
2026-02-17,Science and Technology,0
2026-02-17,Weather,1528733
2026-02-18,Basketball (pro),0
2026-02-18,Commodities,48688
2026-02-18,Crypto,271614
2026-02-18,Economics,13599
2026-02-18,Financials,50877
2026-02-18,Football,0
2026-02-18,Other,0
2026-02-18,Politics,10856
2026-02-18,Science and Technology,0
2026-02-18,Weather,1618198
2026-02-19,Basketball (pro),0
2026-02-19,Commodities,81266
2026-02-19,Crypto,181861
2026-02-19,Economics,20277
2026-02-19,Financials,80818
2026-02-19,Football,0
2026-02-19,Other,0
2026-02-19,Politics,18778
2026-02-19,Science and Technology,0
2026-02-19,Weather,1536210
2026-02-20,Basketball (pro),0
2026-02-20,Commodities,115384
2026-02-20,Crypto,207404
2026-02-20,Economics,41209
2026-02-20,Financials,90212
2026-02-20,Football,0
2026-02-20,Other,0
2026-02-20,Politics,18743
2026-02-20,Science and Technology,0
2026-02-20,Weather,2012940
2026-02-21,Basketball (pro),0
2026-02-21,Commodities,38066
2026-02-21,Crypto,130161
2026-02-21,Economics,4867
2026-02-21,Financials,20
2026-02-21,Football,0
2026-02-21,Other,0
2026-02-21,Politics,8330
2026-02-21,Science and Technology,0
2026-02-21,Weather,1496698
2026-02-22,Basketball (pro),0
2026-02-22,Commodities,18560
2026-02-22,Crypto,38437
2026-02-22,Economics,2212
2026-02-22,Financials,0
2026-02-22,Football,0
2026-02-22,Other,0
2026-02-22,Politics,296
2026-02-22,Science and Technology,0
2026-02-22,Weather,812450
2026-02-23,Basketball (pro),0
2026-02-23,Commodities,200164
2026-02-23,Crypto,309518
2026-02-23,Economics,20911
2026-02-23,Financials,50620
2026-02-23,Football,0
2026-02-23,Other,0
2026-02-23,Politics,11708
2026-02-23,Science and Technology,10
2026-02-23,Weather,1356586
2026-02-24,Basketball (pro),0
2026-02-24,Commodities,173142
2026-02-24,Crypto,113178
2026-02-24,Economics,35020
2026-02-24,Financials,74177
2026-02-24,Football,0
2026-02-24,Other,0
2026-02-24,Politics,63822
2026-02-24,Science and Technology,0
2026-02-24,Weather,1453165
2026-02-25,Basketball (pro),0
2026-02-25,Commodities,208249
2026-02-25,Crypto,133874
2026-02-25,Economics,12950
2026-02-25,Financials,57249
2026-02-25,Football,0
2026-02-25,Other,0
2026-02-25,Politics,25729
2026-02-25,Science and Technology,3
2026-02-25,Weather,1321296
2026-02-26,Basketball (pro),0
2026-02-26,Commodities,184137
2026-02-26,Crypto,126422
2026-02-26,Economics,16704
2026-02-26,Financials,63516
2026-02-26,Football,0
2026-02-26,Other,0
2026-02-26,Politics,37617
2026-02-26,Science and Technology,0
2026-02-26,Weather,1290947
2026-02-27,Basketball (pro),0
2026-02-27,Commodities,214708
2026-02-27,Crypto,161970
2026-02-27,Economics,27887
2026-02-27,Financials,133440
2026-02-27,Football,0
2026-02-27,Other,0
2026-02-27,Politics,2991
2026-02-27,Science and Technology,0
2026-02-27,Weather,1588138
2026-02-28,Basketball (pro),0
2026-02-28,Commodities,65761
2026-02-28,Crypto,184152
2026-02-28,Economics,1618
2026-02-28,Financials,203
2026-02-28,Football,0
2026-02-28,Other,0
2026-02-28,Politics,1893
2026-02-28,Science and Technology,0
2026-02-28,Weather,1313957
2026-03-01,Basketball (pro),0
2026-03-01,Commodities,33240
2026-03-01,Crypto,117945
2026-03-01,Economics,11104
2026-03-01,Financials,1077
2026-03-01,Football,0
2026-03-01,Other,0
2026-03-01,Politics,298
2026-03-01,Science and Technology,0
2026-03-01,Weather,1380946
2026-03-02,Basketball (pro),0
2026-03-02,Commodities,250685
2026-03-02,Crypto,84872
2026-03-02,Economics,16968
2026-03-02,Financials,165196
2026-03-02,Football,0
2026-03-02,Other,0
2026-03-02,Politics,3698
2026-03-02,Science and Technology,0
2026-03-02,Weather,1233865
2026-03-03,Basketball (pro),0
2026-03-03,Commodities,196596
2026-03-03,Crypto,158493
2026-03-03,Economics,70163
2026-03-03,Financials,158938
2026-03-03,Football,0
2026-03-03,Other,0
2026-03-03,Politics,9119
2026-03-03,Science and Technology,0
2026-03-03,Weather,966931
2026-03-04,Basketball (pro),0
2026-03-04,Commodities,304103
2026-03-04,Crypto,146545
2026-03-04,Economics,16167
2026-03-04,Financials,90999
2026-03-04,Football,0
2026-03-04,Other,10
2026-03-04,Politics,22577
2026-03-04,Science and Technology,15
2026-03-04,Weather,1240228
2026-03-05,Basketball (pro),0
2026-03-05,Commodities,237670
2026-03-05,Crypto,118348
2026-03-05,Economics,7919
2026-03-05,Financials,82960
2026-03-05,Football,0
2026-03-05,Other,0
2026-03-05,Politics,38359
2026-03-05,Science and Technology,0
2026-03-05,Weather,1188815
2026-03-06,Basketball (pro),0
2026-03-06,Commodities,186227
